"topic","question_type","bank_row_index","row_identity","target_word","sentence","structure_id","tags","cefr","difficulty","variant_group","lemma_key","source"
"actions","mc_quiz",814,"814 | bag | bag","bag","She is closing the bag.","present_continuous","be|present_continuous|3rd_person|close|article_the","a1","2","vg_6ecd8c67490e8db5","bag","sentence_bank"
"actions","fill_blanks",814,"814 | bag | bag","bag","She is closing the bag.","present_continuous","be|present_continuous|3rd_person|close|article_the","a1","2","vg_6ecd8c67490e8db5","bag","sentence_bank"
"actions","mc_quiz",815,"815 | apple | apple","apple","She is eating an apple.","present_continuous","be|present_continuous|3rd_person|eat|article_an|food","a1","2","vg_e0be7e79af35255a","apple","sentence_bank"
"actions","fill_blanks",815,"815 | apple | apple","apple","She is eating an apple.","present_continuous","be|present_continuous|3rd_person|eat|article_an|food","a1","2","vg_e0be7e79af35255a","apple","sentence_bank"
"actions","mc_quiz",816,"816 | orange | orange","orange","She is eating an orange.","present_continuous","be|present_continuous|3rd_person|eat|article_an|food","a1","2","vg_e0be7e79af35255a","orange","sentence_bank"
"actions","fill_blanks",816,"816 | orange | orange","orange","She is eating an orange.","present_continuous","be|present_continuous|3rd_person|eat|article_an|food","a1","2","vg_e0be7e79af35255a","orange","sentence_bank"
"actions","mc_quiz",817,"817 | egg | egg","egg","She is eating an egg.","present_continuous","be|present_continuous|3rd_person|eat|article_an|food","a1","2","vg_e0be7e79af35255a","egg","sentence_bank"
"actions","fill_blanks",817,"817 | egg | egg","egg","She is eating an egg.","present_continuous","be|present_continuous|3rd_person|eat|article_an|food","a1","2","vg_e0be7e79af35255a","egg","sentence_bank"
"actions","mc_quiz",818,"818 | teacher | teacher","teacher","She is listening to the teacher.","present_continuous","be|present_continuous|3rd_person|listen|preposition_to","a1","2","vg_c35ea528a88f96d4","teacher","sentence_bank"
"actions","fill_blanks",818,"818 | teacher | teacher","teacher","She is listening to the teacher.","present_continuous","be|present_continuous|3rd_person|listen|preposition_to","a1","2","vg_c35ea528a88f96d4","teacher","sentence_bank"
"actions","mc_quiz",819,"819 | music | music","music","She is listening to the music.","present_continuous","be|present_continuous|3rd_person|listen|preposition_to","a1","2","vg_c35ea528a88f96d4","music","sentence_bank"
"actions","fill_blanks",819,"819 | music | music","music","She is listening to the music.","present_continuous","be|present_continuous|3rd_person|listen|preposition_to","a1","2","vg_c35ea528a88f96d4","music","sentence_bank"
"actions","mc_quiz",820,"820 | bird | bird","bird","She is listening to the bird.","present_continuous","be|present_continuous|3rd_person|listen|preposition_to","a1","2","vg_c35ea528a88f96d4","bird","sentence_bank"
"actions","fill_blanks",820,"820 | bird | bird","bird","She is listening to the bird.","present_continuous","be|present_continuous|3rd_person|listen|preposition_to","a1","2","vg_c35ea528a88f96d4","bird","sentence_bank"
"actions","mc_quiz",821,"821 | song | song","song","She is listening to the song.","present_continuous","be|present_continuous|3rd_person|listen|preposition_to","a1","2","vg_c35ea528a88f96d4","song","sentence_bank"
"actions","fill_blanks",821,"821 | song | song","song","She is listening to the song.","present_continuous","be|present_continuous|3rd_person|listen|preposition_to","a1","2","vg_c35ea528a88f96d4","song","sentence_bank"
"actions","mc_quiz",822,"822 | box | box","box","She is opening the box.","present_continuous","be|present_continuous|3rd_person|open|article_the","a1","2","vg_d042c05162b6d92d","box","sentence_bank"
"actions","fill_blanks",822,"822 | box | box","box","She is opening the box.","present_continuous","be|present_continuous|3rd_person|open|article_the","a1","2","vg_d042c05162b6d92d","box","sentence_bank"
"actions","mc_quiz",823,"823 | door | door","door","She is opening the door.","present_continuous","be|present_continuous|3rd_person|open|article_the","a1","2","vg_d042c05162b6d92d","door","sentence_bank"
"actions","fill_blanks",823,"823 | door | door","door","She is opening the door.","present_continuous","be|present_continuous|3rd_person|open|article_the","a1","2","vg_d042c05162b6d92d","door","sentence_bank"
"actions","mc_quiz",824,"824 | bag | bag","bag","She is opening the bag.","present_continuous","be|present_continuous|3rd_person|open|article_the","a1","2","vg_d042c05162b6d92d","bag","sentence_bank"
"actions","fill_blanks",824,"824 | bag | bag","bag","She is opening the bag.","present_continuous","be|present_continuous|3rd_person|open|article_the","a1","2","vg_d042c05162b6d92d","bag","sentence_bank"
"actions","mc_quiz",825,"825 | book | book","book","She is opening the book.","present_continuous","be|present_continuous|3rd_person|open|article_the","a1","2","vg_d042c05162b6d92d","book","sentence_bank"
"actions","fill_blanks",825,"825 | book | book","book","She is opening the book.","present_continuous","be|present_continuous|3rd_person|open|article_the","a1","2","vg_d042c05162b6d92d","book","sentence_bank"
"actions","mc_quiz",826,"826 | window | window","window","She is opening the window.","present_continuous","be|present_continuous|3rd_person|open|article_the","a1","2","","window","sentence_bank"
"actions","fill_blanks",826,"826 | window | window","window","She is opening the window.","present_continuous","be|present_continuous|3rd_person|open|article_the","a1","2","","window","sentence_bank"
"actions","mc_quiz",827,"827 | sitting | sitting","sitting","She is sitting next to me.","present_continuous","be|present_continuous|3rd_person|preposition_next_to","a1","2","","sitting","sentence_bank"
"actions","fill_blanks",827,"827 | sitting | sitting","sitting","She is sitting next to me.","present_continuous","be|present_continuous|3rd_person|preposition_next_to","a1","2","","sitting","sentence_bank"
"actions","mc_quiz",828,"828 | bed | bed","bed","She is sleeping in the bed.","present_continuous","be|present_continuous|3rd_person|sleep|preposition_in","a1","2","vg_96a0b20f694cc2c8","bed","sentence_bank"
"actions","fill_blanks",828,"828 | bed | bed","bed","She is sleeping in the bed.","present_continuous","be|present_continuous|3rd_person|sleep|preposition_in","a1","2","vg_96a0b20f694cc2c8","bed","sentence_bank"
"actions","mc_quiz",829,"829 | chair | chair","chair","She is sleeping in the chair.","present_continuous","be|present_continuous|3rd_person|sleep|preposition_in","a1","2","vg_96a0b20f694cc2c8","chair","sentence_bank"
"actions","fill_blanks",829,"829 | chair | chair","chair","She is sleeping in the chair.","present_continuous","be|present_continuous|3rd_person|sleep|preposition_in","a1","2","vg_96a0b20f694cc2c8","chair","sentence_bank"
"actions","mc_quiz",830,"830 | sofa | sofa","sofa","She is sleeping in the sofa.","present_continuous","be|present_continuous|3rd_person|sleep|preposition_in","a1","2","vg_96a0b20f694cc2c8","sofa","sentence_bank"
"actions","fill_blanks",830,"830 | sofa | sofa","sofa","She is sleeping in the sofa.","present_continuous","be|present_continuous|3rd_person|sleep|preposition_in","a1","2","vg_96a0b20f694cc2c8","sofa","sentence_bank"
"actions","mc_quiz",831,"831 | room | room","room","She is sleeping in the room.","present_continuous","be|present_continuous|3rd_person|sleep|preposition_in","a1","2","vg_96a0b20f694cc2c8","room","sentence_bank"
"actions","fill_blanks",831,"831 | room | room","room","She is sleeping in the room.","present_continuous","be|present_continuous|3rd_person|sleep|preposition_in","a1","2","vg_96a0b20f694cc2c8","room","sentence_bank"
"actions","mc_quiz",832,"832 | car | car","car","She is sleeping in the car.","present_continuous","be|present_continuous|3rd_person|sleep|preposition_in","a1","2","vg_96a0b20f694cc2c8","car","sentence_bank"
"actions","fill_blanks",832,"832 | car | car","car","She is sleeping in the car.","present_continuous","be|present_continuous|3rd_person|sleep|preposition_in","a1","2","vg_96a0b20f694cc2c8","car","sentence_bank"
"actions","mc_quiz",833,"833 | tree | tree","tree","She is standing by the tree.","present_continuous","be|present_continuous|3rd_person|stand|preposition_by","a1","2","vg_9573f338c687339c","tree","sentence_bank"
"actions","fill_blanks",833,"833 | tree | tree","tree","She is standing by the tree.","present_continuous","be|present_continuous|3rd_person|stand|preposition_by","a1","2","vg_9573f338c687339c","tree","sentence_bank"
"actions","mc_quiz",834,"834 | door | door","door","She is standing by the door.","present_continuous","be|present_continuous|3rd_person|stand|preposition_by","a1","2","vg_9573f338c687339c","door","sentence_bank"
"actions","fill_blanks",834,"834 | door | door","door","She is standing by the door.","present_continuous","be|present_continuous|3rd_person|stand|preposition_by","a1","2","vg_9573f338c687339c","door","sentence_bank"
"actions","mc_quiz",835,"835 | window | window","window","She is standing by the window.","present_continuous","be|present_continuous|3rd_person|stand|preposition_by","a1","2","vg_9573f338c687339c","window","sentence_bank"
"actions","fill_blanks",835,"835 | window | window","window","She is standing by the window.","present_continuous","be|present_continuous|3rd_person|stand|preposition_by","a1","2","vg_9573f338c687339c","window","sentence_bank"
"actions","mc_quiz",836,"836 | board | board","board","She is standing by the board.","present_continuous","be|present_continuous|3rd_person|stand|preposition_by","a1","2","vg_9573f338c687339c","board","sentence_bank"
"actions","fill_blanks",836,"836 | board | board","board","She is standing by the board.","present_continuous","be|present_continuous|3rd_person|stand|preposition_by","a1","2","vg_9573f338c687339c","board","sentence_bank"
"actions","mc_quiz",837,"837 | table | table","table","She is standing by the table.","present_continuous","be|present_continuous|3rd_person|stand|preposition_by","a1","2","vg_9573f338c687339c","table","sentence_bank"
"actions","fill_blanks",837,"837 | table | table","table","She is standing by the table.","present_continuous","be|present_continuous|3rd_person|stand|preposition_by","a1","2","vg_9573f338c687339c","table","sentence_bank"
"actions","mc_quiz",839,"839 | car | car","car","She is washing the car.","present_continuous","be|present_continuous|3rd_person|wash|article_the|plural","a1","2","vg_b3332fde90f96750","car","sentence_bank"
"actions","fill_blanks",839,"839 | car | car","car","She is washing the car.","present_continuous","be|present_continuous|3rd_person|wash|article_the|plural","a1","2","vg_b3332fde90f96750","car","sentence_bank"
"actions","mc_quiz",840,"840 | floor | floor","floor","She is washing the floor.","present_continuous","be|present_continuous|3rd_person|wash|article_the|plural","a1","2","vg_b3332fde90f96750","floor","sentence_bank"
"actions","fill_blanks",840,"840 | floor | floor","floor","She is washing the floor.","present_continuous","be|present_continuous|3rd_person|wash|article_the|plural","a1","2","vg_b3332fde90f96750","floor","sentence_bank"
"actions","mc_quiz",857,"857 | city | city","city","She lives in a city.","daily_routines_actions","present_simple|3rd_person|live|preposition_in|article_a|places","a1","2","vg_9b38da5a74c8d018","city","sentence_bank"
"actions","fill_blanks",857,"857 | city | city","city","She lives in a city.","daily_routines_actions","present_simple|3rd_person|live|preposition_in|article_a|places","a1","2","vg_9b38da5a74c8d018","city","sentence_bank"
"actions","mc_quiz",858,"858 | school | school","school","She lives in a school.","daily_routines_actions","present_simple|3rd_person|live|preposition_in|article_a|places","a1","2","vg_9b38da5a74c8d018","school","sentence_bank"
"actions","fill_blanks",858,"858 | school | school","school","She lives in a school.","daily_routines_actions","present_simple|3rd_person|live|preposition_in|article_a|places","a1","2","vg_9b38da5a74c8d018","school","sentence_bank"
"actions","mc_quiz",859,"859 | flat | flat","flat","She lives in a flat.","daily_routines_actions","present_simple|3rd_person|live|preposition_in|article_a|home","a1","2","","flat","sentence_bank"
"actions","fill_blanks",859,"859 | flat | flat","flat","She lives in a flat.","daily_routines_actions","present_simple|3rd_person|live|preposition_in|article_a|home","a1","2","","flat","sentence_bank"
"actions","mc_quiz",860,"860 | house | house","house","She lives in a house.","daily_routines_actions","present_simple|3rd_person|live|preposition_in|article_a|home","a1","2","","house","sentence_bank"
"actions","fill_blanks",860,"860 | house | house","house","She lives in a house.","daily_routines_actions","present_simple|3rd_person|live|preposition_in|article_a|home","a1","2","","house","sentence_bank"
"actions","mc_quiz",870,"870 | eraser | eraser","eraser","She needs a new eraser.","daily_routines_actions","present_simple|3rd_person|need|adjective|article_a","a1","3","vg_952769169352dbac","eraser","sentence_bank"
"actions","fill_blanks",870,"870 | eraser | eraser","eraser","She needs a new eraser.","daily_routines_actions","present_simple|3rd_person|need|adjective|article_a","a1","3","vg_952769169352dbac","eraser","sentence_bank"
"actions","mc_quiz",871,"871 | pen | pen","pen","She needs a new pen.","daily_routines_actions","present_simple|3rd_person|need|adjective|article_a","a1","3","vg_952769169352dbac","pen","sentence_bank"
"actions","fill_blanks",871,"871 | pen | pen","pen","She needs a new pen.","daily_routines_actions","present_simple|3rd_person|need|adjective|article_a","a1","3","vg_952769169352dbac","pen","sentence_bank"
"actions","mc_quiz",872,"872 | pencil | pencil","pencil","She needs a new pencil.","daily_routines_actions","present_simple|3rd_person|need|adjective|article_a","a1","3","vg_952769169352dbac","pencil","sentence_bank"
"actions","fill_blanks",872,"872 | pencil | pencil","pencil","She needs a new pencil.","daily_routines_actions","present_simple|3rd_person|need|adjective|article_a","a1","3","vg_952769169352dbac","pencil","sentence_bank"
"actions","mc_quiz",873,"873 | ruler | ruler","ruler","She needs a new ruler.","daily_routines_actions","present_simple|3rd_person|need|adjective|article_a","a1","3","vg_952769169352dbac","ruler","sentence_bank"
"actions","fill_blanks",873,"873 | ruler | ruler","ruler","She needs a new ruler.","daily_routines_actions","present_simple|3rd_person|need|adjective|article_a","a1","3","vg_952769169352dbac","ruler","sentence_bank"
"actions","mc_quiz",874,"874 | book | book","book","She needs a new book.","daily_routines_actions","present_simple|3rd_person|need|adjective|article_a","a1","3","vg_952769169352dbac","book","sentence_bank"
"actions","fill_blanks",874,"874 | book | book","book","She needs a new book.","daily_routines_actions","present_simple|3rd_person|need|adjective|article_a","a1","3","vg_952769169352dbac","book","sentence_bank"
"actions","mc_quiz",875,"875 | bag | bag","bag","She needs a new bag.","daily_routines_actions","present_simple|3rd_person|need|adjective|article_a","a1","3","vg_952769169352dbac","bag","sentence_bank"
"actions","fill_blanks",875,"875 | bag | bag","bag","She needs a new bag.","daily_routines_actions","present_simple|3rd_person|need|adjective|article_a","a1","3","vg_952769169352dbac","bag","sentence_bank"
"actions","mc_quiz",876,"876 | football | football","football","She plays football well.","daily_routines_actions","present_simple|3rd_person|play|sports|adverb","a1","3","vg_59d5d22103e2465c","football","sentence_bank"
"actions","fill_blanks",876,"876 | football | football","football","She plays football well.","daily_routines_actions","present_simple|3rd_person|play|sports|adverb","a1","3","vg_59d5d22103e2465c","football","sentence_bank"
"actions","mc_quiz",877,"877 | basketball | basketball","basketball","She plays basketball well.","daily_routines_actions","present_simple|3rd_person|play|sports|adverb","a1","3","vg_59d5d22103e2465c","basketball","sentence_bank"
"actions","fill_blanks",877,"877 | basketball | basketball","basketball","She plays basketball well.","daily_routines_actions","present_simple|3rd_person|play|sports|adverb","a1","3","vg_59d5d22103e2465c","basketball","sentence_bank"
"actions","mc_quiz",878,"878 | tennis | tennis","tennis","She plays tennis well.","daily_routines_actions","present_simple|3rd_person|play|sports|adverb","a1","3","vg_59d5d22103e2465c","tennis","sentence_bank"
"actions","fill_blanks",878,"878 | tennis | tennis","tennis","She plays tennis well.","daily_routines_actions","present_simple|3rd_person|play|sports|adverb","a1","3","vg_59d5d22103e2465c","tennis","sentence_bank"
"actions","mc_quiz",879,"879 | coin | coin","coin","She sometimes finds a coin.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|find|article_a","a1","3","vg_b2b9422058c4a14c","coin","sentence_bank"
"actions","fill_blanks",879,"879 | coin | coin","coin","She sometimes finds a coin.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|find|article_a","a1","3","vg_b2b9422058c4a14c","coin","sentence_bank"
"actions","mc_quiz",880,"880 | pen | pen","pen","She sometimes finds a pen.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|find|article_a","a1","3","vg_b2b9422058c4a14c","pen","sentence_bank"
"actions","fill_blanks",880,"880 | pen | pen","pen","She sometimes finds a pen.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|find|article_a","a1","3","vg_b2b9422058c4a14c","pen","sentence_bank"
"actions","mc_quiz",881,"881 | key | key","key","She sometimes finds a key.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|find|article_a","a1","3","vg_b2b9422058c4a14c","key","sentence_bank"
"actions","fill_blanks",881,"881 | key | key","key","She sometimes finds a key.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|find|article_a","a1","3","vg_b2b9422058c4a14c","key","sentence_bank"
"actions","mc_quiz",882,"882 | ball | ball","ball","She sometimes finds a ball.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|find|article_a","a1","3","vg_b2b9422058c4a14c","ball","sentence_bank"
"actions","fill_blanks",882,"882 | ball | ball","ball","She sometimes finds a ball.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|find|article_a","a1","3","vg_b2b9422058c4a14c","ball","sentence_bank"
"actions","mc_quiz",883,"883 | friend | friend","friend","She sometimes helps her friend.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|help|possessive_her","a1","3","vg_4d4d502962ba6a05","friend","sentence_bank"
"actions","fill_blanks",883,"883 | friend | friend","friend","She sometimes helps her friend.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|help|possessive_her","a1","3","vg_4d4d502962ba6a05","friend","sentence_bank"
"actions","mc_quiz",884,"884 | sister | sister","sister","She sometimes helps her sister.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|help|possessive_her","a1","3","vg_4d4d502962ba6a05","sister","sentence_bank"
"actions","fill_blanks",884,"884 | sister | sister","sister","She sometimes helps her sister.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|help|possessive_her","a1","3","vg_4d4d502962ba6a05","sister","sentence_bank"
"actions","mc_quiz",885,"885 | brother | brother","brother","She sometimes helps her brother.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|help|possessive_her","a1","3","vg_4d4d502962ba6a05","brother","sentence_bank"
"actions","fill_blanks",885,"885 | brother | brother","brother","She sometimes helps her brother.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|help|possessive_her","a1","3","vg_4d4d502962ba6a05","brother","sentence_bank"
"actions","mc_quiz",886,"886 | teacher | teacher","teacher","She sometimes helps her teacher.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|help|possessive_her","a1","3","vg_4d4d502962ba6a05","teacher","sentence_bank"
"actions","fill_blanks",886,"886 | teacher | teacher","teacher","She sometimes helps her teacher.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|help|possessive_her","a1","3","vg_4d4d502962ba6a05","teacher","sentence_bank"
"actions","mc_quiz",887,"887 | mother | mother","mother","She sometimes helps her mother.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|help|possessive_her|family","a1","3","vg_1ae615c3da2a2cb3","mother","sentence_bank"
"actions","fill_blanks",887,"887 | mother | mother","mother","She sometimes helps her mother.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|help|possessive_her|family","a1","3","vg_1ae615c3da2a2cb3","mother","sentence_bank"
"actions","mc_quiz",888,"888 | father | father","father","She sometimes helps her father.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|help|possessive_her|family","a1","3","vg_1ae615c3da2a2cb3","father","sentence_bank"
"actions","fill_blanks",888,"888 | father | father","father","She sometimes helps her father.","daily_routines_actions","present_simple|3rd_person|frequency_sometimes|help|possessive_her|family","a1","3","vg_1ae615c3da2a2cb3","father","sentence_bank"
"actions","mc_quiz",889,"889 | class | class","class","She stands in front of the class.","daily_routines_actions","present_simple|3rd_person|stand|preposition_in_front_of|article_the","a1","3","vg_375523978591a717","class","sentence_bank"
"actions","fill_blanks",889,"889 | class | class","class","She stands in front of the class.","daily_routines_actions","present_simple|3rd_person|stand|preposition_in_front_of|article_the","a1","3","vg_375523978591a717","class","sentence_bank"
"actions","mc_quiz",890,"890 | board | board","board","She stands in front of the board.","daily_routines_actions","present_simple|3rd_person|stand|preposition_in_front_of|article_the","a1","3","vg_375523978591a717","board","sentence_bank"
"actions","fill_blanks",890,"890 | board | board","board","She stands in front of the board.","daily_routines_actions","present_simple|3rd_person|stand|preposition_in_front_of|article_the","a1","3","vg_375523978591a717","board","sentence_bank"
"actions","mc_quiz",891,"891 | teacher | teacher","teacher","She stands in front of the teacher.","daily_routines_actions","present_simple|3rd_person|stand|preposition_in_front_of|article_the","a1","3","vg_375523978591a717","teacher","sentence_bank"
"actions","fill_blanks",891,"891 | teacher | teacher","teacher","She stands in front of the teacher.","daily_routines_actions","present_simple|3rd_person|stand|preposition_in_front_of|article_the","a1","3","vg_375523978591a717","teacher","sentence_bank"
"actions","mc_quiz",892,"892 | door | door","door","She stands in front of the door.","daily_routines_actions","present_simple|3rd_person|stand|preposition_in_front_of|article_the","a1","3","vg_375523978591a717","door","sentence_bank"
"actions","fill_blanks",892,"892 | door | door","door","She stands in front of the door.","daily_routines_actions","present_simple|3rd_person|stand|preposition_in_front_of|article_the","a1","3","vg_375523978591a717","door","sentence_bank"
"actions","mc_quiz",893,"893 | mirror | mirror","mirror","She stands in front of the mirror.","daily_routines_actions","present_simple|3rd_person|stand|preposition_in_front_of|article_the","a1","3","","mirror","sentence_bank"
"actions","fill_blanks",893,"893 | mirror | mirror","mirror","She stands in front of the mirror.","daily_routines_actions","present_simple|3rd_person|stand|preposition_in_front_of|article_the","a1","3","","mirror","sentence_bank"
"actions","mc_quiz",894,"894 | window | window","window","She stands in front of the window.","daily_routines_actions","present_simple|3rd_person|stand|preposition_in_front_of|article_the","a1","3","","window","sentence_bank"
"actions","fill_blanks",894,"894 | window | window","window","She stands in front of the window.","daily_routines_actions","present_simple|3rd_person|stand|preposition_in_front_of|article_the","a1","3","","window","sentence_bank"
"actions","mc_quiz",895,"895 | me | me","me","Sit next to me.","classroom_commands","imperative|sit|preposition_next_to|pronoun_object","a1","1","","me","sentence_bank"
"actions","fill_blanks",895,"895 | me | me","me","Sit next to me.","classroom_commands","imperative|sit|preposition_next_to|pronoun_object","a1","1","","me","sentence_bank"
"actions","mc_quiz",896,"896 | window | window","window","Sit next to the window.","classroom_commands","imperative|sit|preposition_next_to|article_the","a1","1","vg_ee48337440046c89","window","sentence_bank"
"actions","fill_blanks",896,"896 | window | window","window","Sit next to the window.","classroom_commands","imperative|sit|preposition_next_to|article_the","a1","1","vg_ee48337440046c89","window","sentence_bank"
"actions","mc_quiz",897,"897 | door | door","door","Sit next to the door.","classroom_commands","imperative|sit|preposition_next_to|article_the","a1","1","vg_ee48337440046c89","door","sentence_bank"
"actions","fill_blanks",897,"897 | door | door","door","Sit next to the door.","classroom_commands","imperative|sit|preposition_next_to|article_the","a1","1","vg_ee48337440046c89","door","sentence_bank"
"actions","mc_quiz",898,"898 | board | board","board","Sit next to the board.","classroom_commands","imperative|sit|preposition_next_to|article_the","a1","1","vg_ee48337440046c89","board","sentence_bank"
"actions","fill_blanks",898,"898 | board | board","board","Sit next to the board.","classroom_commands","imperative|sit|preposition_next_to|article_the","a1","1","vg_ee48337440046c89","board","sentence_bank"
"actions","mc_quiz",899,"899 | wall | wall","wall","Sit next to the wall.","classroom_commands","imperative|sit|preposition_next_to|article_the","a1","1","vg_ee48337440046c89","wall","sentence_bank"
"actions","fill_blanks",899,"899 | wall | wall","wall","Sit next to the wall.","classroom_commands","imperative|sit|preposition_next_to|article_the","a1","1","vg_ee48337440046c89","wall","sentence_bank"
"actions","mc_quiz",900,"900 | teacher | teacher","teacher","Sit next to the teacher.","classroom_commands","imperative|sit|preposition_next_to|article_the","a1","1","vg_ee48337440046c89","teacher","sentence_bank"
"actions","fill_blanks",900,"900 | teacher | teacher","teacher","Sit next to the teacher.","classroom_commands","imperative|sit|preposition_next_to|article_the","a1","1","vg_ee48337440046c89","teacher","sentence_bank"
"actions","mc_quiz",901,"901 | table | table","table","Sit next to the table.","classroom_commands","imperative|sit|preposition_next_to|article_the","a1","1","vg_ee48337440046c89","table","sentence_bank"
"actions","fill_blanks",901,"901 | table | table","table","Sit next to the table.","classroom_commands","imperative|sit|preposition_next_to|article_the","a1","1","vg_ee48337440046c89","table","sentence_bank"
"actions","mc_quiz",902,"902 | friend | friend","friend","Sit next to your friend.","classroom_commands","imperative|sit|preposition_next_to|possessive_your","a1","1","vg_8143600bca271f9e","friend","sentence_bank"
"actions","fill_blanks",902,"902 | friend | friend","friend","Sit next to your friend.","classroom_commands","imperative|sit|preposition_next_to|possessive_your","a1","1","vg_8143600bca271f9e","friend","sentence_bank"
"actions","mc_quiz",903,"903 | sister | sister","sister","Sit next to your sister.","classroom_commands","imperative|sit|preposition_next_to|possessive_your","a1","1","vg_8143600bca271f9e","sister","sentence_bank"
"actions","fill_blanks",903,"903 | sister | sister","sister","Sit next to your sister.","classroom_commands","imperative|sit|preposition_next_to|possessive_your","a1","1","vg_8143600bca271f9e","sister","sentence_bank"
"actions","mc_quiz",904,"904 | brother | brother","brother","Sit next to your brother.","classroom_commands","imperative|sit|preposition_next_to|possessive_your","a1","1","vg_8143600bca271f9e","brother","sentence_bank"
"actions","fill_blanks",904,"904 | brother | brother","brother","Sit next to your brother.","classroom_commands","imperative|sit|preposition_next_to|possessive_your","a1","1","vg_8143600bca271f9e","brother","sentence_bank"
"actions","mc_quiz",905,"905 | teacher | teacher","teacher","Sit next to your teacher.","classroom_commands","imperative|sit|preposition_next_to|possessive_your","a1","1","vg_8143600bca271f9e","teacher","sentence_bank"
"actions","fill_blanks",905,"905 | teacher | teacher","teacher","Sit next to your teacher.","classroom_commands","imperative|sit|preposition_next_to|possessive_your","a1","1","vg_8143600bca271f9e","teacher","sentence_bank"
"actions","mc_quiz",906,"906 | bench | bench","bench","Sit on the bench.","classroom_commands","imperative|sit|preposition_on|article_the","a1","1","vg_de55aefad33624d8","bench","sentence_bank"
"actions","fill_blanks",906,"906 | bench | bench","bench","Sit on the bench.","classroom_commands","imperative|sit|preposition_on|article_the","a1","1","vg_de55aefad33624d8","bench","sentence_bank"
"actions","mc_quiz",907,"907 | sofa | sofa","sofa","Sit on the sofa.","classroom_commands","imperative|sit|preposition_on|article_the","a1","1","vg_de55aefad33624d8","sofa","sentence_bank"
"actions","fill_blanks",907,"907 | sofa | sofa","sofa","Sit on the sofa.","classroom_commands","imperative|sit|preposition_on|article_the","a1","1","vg_de55aefad33624d8","sofa","sentence_bank"
"actions","mc_quiz",908,"908 | chair | chair","chair","Sit on the chair.","classroom_commands","imperative|sit|preposition_on|article_the","a1","1","","chair","sentence_bank"
"actions","fill_blanks",908,"908 | chair | chair","chair","Sit on the chair.","classroom_commands","imperative|sit|preposition_on|article_the","a1","1","","chair","sentence_bank"
"actions","mc_quiz",909,"909 | floor | floor","floor","Sit on the floor.","classroom_commands","imperative|sit|preposition_on|article_the","a1","1","","floor","sentence_bank"
"actions","fill_blanks",909,"909 | floor | floor","floor","Sit on the floor.","classroom_commands","imperative|sit|preposition_on|article_the","a1","1","","floor","sentence_bank"
"actions","mc_quiz",910,"910 | grass | grass","grass","Sit on the grass.","classroom_commands","imperative|sit|preposition_on|article_the","a1","1","","grass","sentence_bank"
"actions","fill_blanks",910,"910 | grass | grass","grass","Sit on the grass.","classroom_commands","imperative|sit|preposition_on|article_the","a1","1","","grass","sentence_bank"
"actions","mc_quiz",911,"911 | mat | mat","mat","Sit on the mat.","classroom_commands","imperative|sit|preposition_on|article_the","a1","1","","mat","sentence_bank"
"actions","fill_blanks",911,"911 | mat | mat","mat","Sit on the mat.","classroom_commands","imperative|sit|preposition_on|article_the","a1","1","","mat","sentence_bank"
"actions","mc_quiz",912,"912 | back | back","back","Stand back, please.","classroom_commands","imperative|stand|please|adverb","a1","1","","back","sentence_bank"
"actions","fill_blanks",912,"912 | back | back","back","Stand back, please.","classroom_commands","imperative|stand|please|adverb","a1","1","","back","sentence_bank"
"actions","mc_quiz",913,"913 | up | up","up","Stand up, please.","classroom_commands","imperative|stand|please|particle","a1","1","","up","sentence_bank"
"actions","fill_blanks",913,"913 | up | up","up","Stand up, please.","classroom_commands","imperative|stand|please|particle","a1","1","","up","sentence_bank"
"actions","mc_quiz",988,"988 | book | book","book","The boy reads a book.","daily_routines_actions","present_simple|3rd_person|read|article_a|article_the","a1","2","vg_992fb0713c561618","book","sentence_bank"
"actions","fill_blanks",988,"988 | book | book","book","The boy reads a book.","daily_routines_actions","present_simple|3rd_person|read|article_a|article_the","a1","2","vg_992fb0713c561618","book","sentence_bank"
"actions","mc_quiz",989,"989 | letter | letter","letter","The boy reads a letter.","daily_routines_actions","present_simple|3rd_person|read|article_a|article_the","a1","2","vg_992fb0713c561618","letter","sentence_bank"
